Dish Name,Cuisine Type,Channels,KunFoods Video,KunFoods Link,FoodfusionPk Video,FoodfusionPk Link
Spicy Gola Kabab,Indian/Pakistani,1 channel,Spicy Gola Kabab | Soft and Juicy Gola kabab at home,https://www.youtube.com/watch?v=6WI_IFs4Tig,-,-
Spicy Hasselback Chicken with Cheese Recipe,Indian/Pakistani,1 channel,-,-,Spicy Hasselback Chicken with Cheese Recipe By Food Fusion,https://www.youtube.com/watch?v=RK8j4tFtyjI
Spicy Keema Paratha Recipe,Indian/Pakistani,1 channel,-,-,Spicy Keema Paratha Recipe By Food Fusion,https://www.youtube.com/watch?v=9AKekRQnl4g
Spicy Korean pasta Recipe,Continental,1 channel,-,-,Spicy Korean pasta Recipe By Food Fusion,https://www.youtube.com/watch?v=X52S_Ga9ndE
Spicy Lal Chutni Qeema Calzone Recipe,Indian/Pakistani,1 channel,-,-,Spicy Lal Chutni Qeema Calzone Recipe By Food Fusion,https://www.youtube.com/watch?v=08axmOseXgU
Spicy Lentil Rolls By Food Fusion (Ramzan Recipes),Indian/Pakistani,1 channel,-,-,Spicy Lentil Rolls By Food Fusion (Ramzan Recipes),https://www.youtube.com/watch?v=BHJzszZJST0
Spicy Mac n Cheese Recipe,Indian/Pakistani,1 channel,-,-,Spicy Mac n Cheese Recipe by Food Fusion,https://www.youtube.com/watch?v=CRFTkpfs1Wc
Spicy Masaleydar Chicken Biryani,Indian/Pakistani,1 channel,-,-,Spicy Masaleydar Chicken Biryani - Inspired by Khatri Biryani Recipe by Food Fusion,https://www.youtube.com/watch?v=Z3sKGpKxh0w
Spicy Matka Handi Recipe,Indian/Pakistani,1 channel,-,-,Spicy Matka Handi Recipe By Food Fusion,https://www.youtube.com/watch?v=6qRvSKaUTJ8
Spicy Pasta Arrabiata Recipe,Continental,1 channel,-,-,Spicy Pasta Arrabiata Recipe By Food Fusion,https://www.youtube.com/watch?v=X0q7rp24L4E
Spicy Peanuts 2 Ways Recipes,Indian/Pakistani,1 channel,-,-,Spicy Peanuts 2 Ways Recipes By Food Fusion,https://www.youtube.com/watch?v=XRxcHPYr7WI
Spicy Pizza Burger Recipe,Continental,1 channel,-,-,Spicy Pizza Burger Recipe By Food Fusion,https://www.youtube.com/watch?v=mo_5djfL7a4
Spicy Potato Lasagna Recipe,Continental,1 channel,-,-,Spicy Potato Lasagna Recipe By Food Fusion,https://www.youtube.com/watch?v=dvYleQ2y0do
Spicy Potato Pepper Curry Recipe,Indian/Pakistani,1 channel,-,-,Spicy Potato Pepper Curry Recipe By Food Fusion,https://www.youtube.com/watch?v=YlxdEFuwgc8
Spicy Qeemay Wala Naan Recipe,Indian/Pakistani,1 channel,-,-,Spicy Qeemay Wala Naan Recipe By Food Fusion,https://www.youtube.com/watch?v=0RXzpbi9z5c
